job_link,job_title,company,search_country,search_city,job_level,job_type,job_skills
https://www.linkedin.com/jobs/view/park-services-manager-at-city-of-johnson-city-3805345120,Park Services Manager,City Of Johnson City,United States,Elizabethton,Mid senior,Onsite,"Park maintenance, Management, Supervision, Public relations, Office skills, Budget management, Project planning, Leadership, Problemsolving, Customer service, Plant environment, Spreadsheets, Reporting programs, Irrigation systems, Word processing, Microsoft Office Suite, NRPA certification"
https://www.linkedin.com/jobs/view/junior-accountant-at-tier-1-consulting-inc-3805599433,Junior Accountant,"Tier 1 Consulting, Inc.",United States,Petaluma,Associate,Onsite,"QuickBooks Enterprise, Microsoft Office, Excel (Pivot Tables VLOOKUP), Accounts Payable, Accounts Receivable, General Ledger, Payroll, Communication, Organizational Skills, Time Management, DetailOriented, Oral Communication, Written Communication, Bilingual (English/Spanish)"
https://www.linkedin.com/jobs/view/bmt-multiple-myeloma-oncologist-doq-at-university-of-nebraska-medical-center-3750874968,BMT/ Multiple Myeloma Oncologist/DOQ,University of Nebraska Medical Center,United States,Gretna,Mid senior,Onsite,"Medical Oncology, Hematology, Cellular Therapy, Multiple Myeloma, Translational Research, Investigator Initiated Clinical Research, Multidisciplinary Teams, Clinical Partner, NCCN, Board Certification, Medical Oncology, Hematology, MD/DO, Residencies, Fellowships, Medical Students, Hand/Wrist Fine Manipulation, Hand/Wrist Repetitive Motion, Hand/Wrist Grasping, Office Environment, Lab Environment, Clinical Environment, Full Range of Working Environments, Full Range of Exposures, Full Range of Hand/Wrist"
https://ca.linkedin.com/jobs/view/security-team-lead-full-time-days-15-york-street-paladin-security-at-careerbeacon-3790174790,Security Team Lead Full Time Days - 15 York Street [Paladin Security],CareerBeacon,Canada,Brampton,Mid senior,Onsite,"Security Guard License (Ontario), First Aid and CPR (Level C), Customer Service, Interpersonal Skills, Multitasking, Communication Skills, DecisionMaking Skills, Tact and Diplomacy, Challenging Environment, Diverse Situations, Vulnerable Sector Check, English (Oral and Written), Access Control, Emergency Management"
https://www.linkedin.com/jobs/view/rn-home-health-case-manager-northeast-central-ohio-region-%2410-000-new-hire-sign-on-bonus%21-at-ohiohealth-3775351088,"RN Home Health - Case Manager - Northeast Central Ohio Region - $10,000 NEW HIRE SIGN ON BONUS!",OhioHealth,United States,Genoa,Mid senior,Onsite,"Home Health Nursing, Home Intravenous Therapy, Medicare Regulations, JCAHO Standards, Home Care Reimbursement, Basic Personal Computer Skills, Assessment, Planning, Implementation, Evaluation of Nursing Care, BLS Certification, Driver's License, Auto Insurance, Reliable Transportation, Current Driver's Licence, Day Shift, 40 Weekly Hours, Learning, Excellence, Healthcare Industry"
https://www.linkedin.com/jobs/view/new-product-development-engineer-at-nesco-resource-3802444655,New Product Development Engineer,Nesco Resource,United States,Grafton,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/lead-sales-associate-ft-at-dollar-general-3683456401,LEAD SALES ASSOCIATE-FT,Dollar General,United States,San Antonio,Mid senior,Onsite,"Customer service, Cash register operation, Stocking and recovering merchandise, Cleaning, Planogram implementation and maintenance, Store opening and closing, Supervisory experience, Interpersonal and oral communication, Safety policies and practices, Planogram and merchandise presentation guides, Mathematical calculations, Cash handling procedures, Cashier accountability, Deposit control, Driving, High school diploma or equivalent"
https://www.linkedin.com/jobs/view/quality-manager-leetonia-oh-at-cybercoders-3797561117,Quality Manager - Leetonia OH,CyberCoders,United States,Bessemer,Mid senior,Onsite,"Quality Management, Quality Control, ISO 9001, ISO/TS 16949, IATF 16949, AS9100, Lean, Six Sigma, Continuous Improvement, Corrective Action, Preventive Action, Quality Functions, Coaching, Mentoring, Technical Field, Manufacturing, Automotive, Aluminum, Metals, Metals Experience, BS Degree, Work Authorization"
https://www.linkedin.com/jobs/view/materials-manager-at-aludyne-3732377288,Materials Manager,Aludyne,United States,Phenix City,Mid senior,Onsite,"Production/Materials Management, Supply Chain, MRP Systems, Inventory Systems, Microsoft Office, Lean Manufacturing, Six Sigma Methods, DuPont STOP, APICS Certification, Coaching, Communication"
https://www.linkedin.com/jobs/view/rn-vail-emergency-department-nights-at-community-health-systems-3796067712,RN Vail Emergency Department Nights,Community Health Systems,United States,Canyon,Mid senior,Onsite,"RN, Nursing, Patient care, Care planning, Medication administration, Patient education, Communication, Teamwork, Problemsolving, Critical thinking, Time management, Associate's degree in Nursing, Bachelor's degree in Nursing, Certification as a registered nurse"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-interventional-radiology-technologist-at-nuwest-group-3804756748,Travel Allied Health Professional - Interventional Radiology Technologist,NuWest Group,United States,Catonsville,Mid senior,Onsite,"Interventional Radiology Technologist, Allied Health Professional, American Registry of Radiologic Technologists (A.R.R.T.) certification, 40 hours per week, 8 hours per day, Travel job, Medical dental vision benefits, 401K benefits, Weekly direct deposit, 02/05/2024 start date, 13 week duration"
https://www.linkedin.com/jobs/view/lead-sales-associate-ft-at-dollar-general-3580090317,LEAD SALES ASSOCIATE-FT,Dollar General,United States,Belleville,Mid senior,Onsite,"Customer service, Cashier, Cash handling, Merchandising, Stocking, Cleaning, Planograms, Leadership, Communication, Safety, Calculation, Cash register operation, Facilities management, Deposit control, Supervisory experience, High school diploma, Physical stamina, Lifting, Climbing, Driving"
https://www.linkedin.com/jobs/view/rn-mom-baby-nights-at-community-health-systems-3804449345,RN Mom-Baby Nights,Community Health Systems,United States,Honesdale,Mid senior,Onsite,"Nursing, Perinatal Care, CPR, Neonatal Resuscitation Program, STABLE program, PALS certification, Arrhythmia interpretation, Pennsylvania Nursing License"
https://uk.linkedin.com/jobs/view/change-manager-at-robert-walters-3803007723,Change Manager,Robert Walters,United Kingdom,Swindon,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/ultrasound-technologist-at-brigham-and-women-s-hospital-3727591908,Ultrasound Technologist,Brigham and Women's Hospital,United States,Ipswich,Mid senior,Onsite,
https://ca.linkedin.com/jobs/view/psychologue-poste-temps-partiel-sma-1i%C3%A8re-ligne-at-cisss-de-la-mont%C3%A9r%C3%A9gie-centre-3785567884,Psychologue (Poste temps partiel SMA 1ière ligne),CISSS de la Montérégie-Centre,Canada,Chambly,Mid senior,Onsite,"Psychology, Doctorate, Vaccination Proof, French"
https://www.linkedin.com/jobs/view/store-manager-at-goodwill-houston-3792862256,Store Manager,Goodwill Houston,United States,Baytown,Mid senior,Onsite,"Management, Budgeting, Staff Supervision, Staff Hiring, Staff Training, Time Management, Communication, Microsoft Office, Labor Hours, Cash Accounting, Work Orders, Purchase Orders, Financial Reporting, Donor Management, Inventory Management, Customer Service, Retail Sales, Team Leadership"
https://www.linkedin.com/jobs/view/lead-customer-service-representative-at-circle-k-3494034334,Lead Customer Service Representative,Circle K,United States,Ocala,Mid senior,Onsite,"Customer service, Cashier, Sales, Communication, Teamwork, Problemsolving, Leadership, Retail experience, Management experience, High school diploma, Physical stamina, Ability to lift and carry, Ability to bend and twist, Handeye coordination, Ability to climb a ladder"
https://www.linkedin.com/jobs/view/senior-electrical-engineer-at-synerfac-technical-staffing-3806790918,Senior Electrical Engineer,Synerfac Technical Staffing,United States,North Carolina,Mid senior,Onsite,"Electrical Engineering, Architectural Engineering, Business Development, Project Coordination, Infrastructure Requirements, Revit, Medium voltage power distribution systems, Low voltage power distribution systems, Bachelor's degree, PE license, Electrical System Design, Engineering Supervision, AEC firm experience"
https://www.linkedin.com/jobs/view/registered-nurse-2-specialty-u-at-university-of-miami-at-health-ecareers-3795539039,Registered Nurse 2 - Specialty (U) at University of Miami,Health eCareers,United States,Fort Lauderdale,Mid senior,Onsite,"Nursing, Patient care, Medical terminology, Medical equipment, Patient safety, Healthcare, CPR, BLS, ACLS, Interpersonal skills, Written communication, Oral communication, Problem solving, Leadership, Teamwork, Medical procedures, Health and safety guidelines"
https://www.linkedin.com/jobs/view/rn-hospice-at-ssm-health-at-health-ecareers-3805967052,RN- Hospice at SSM Health,Health eCareers,United States,Ferguson,Mid senior,Onsite,"Nursing, Medical assessment, Care planning, Patient education, Documentation, Communication, Collaboration, Teamwork, Problemsolving, Critical thinking, Time management, Stress management, CPR certification, BLS certification, RN license, Driving license, MVR, Computer skills, Data entry skills, Keyboard skills"
https://www.linkedin.com/jobs/view/document-management-analyst-ii-at-amentum-3758116546,Document Management Analyst II,Amentum,United States,Bordentown,Mid senior,Onsite,"Case tracking system, Case file management, Document management, Data management, Evidence management, Document review, Analysis of case materials, Litigation assistance, Software applications, Relativity, iPro Eclipse, Everlaw, CaseMap, TimeMap, Trial Director, Beyond Compare, USAfx, SecureZip, Suspense system, Appointment scheduling, Travel arrangements, Itineraries, Transportation, Hotel reservations, Travel authorizations, Vouchers, Data processing environments, Office automation networks, PCbased databases, Internet and serverbased databases, Oracle, Document review platforms, Word processors, Spreadsheets, Ediscovery procedures, Electronic discovery resources, ESI tools"
https://www.linkedin.com/jobs/view/associate-i-materials-control-distribution-at-intellectt-inc-3732891558,"Associate I, Materials Control Distribution",Intellectt Inc,United States,Catonsville,Associate,Onsite,"Materials Control, Warehousing Operations, Logistics, GMP, Electronic Inventory Control, Inventory Records, P2P Project Goals, Warehouse Organization, Cleanliness, Safety Practices, Physical Demands, Lifting, Problem Solving, MS Outlook, Excel, Hazardous Materials, Forklift Driving"
https://www.linkedin.com/jobs/view/sr-deskside-support-technician-at-safelite-3790667591,Sr. Deskside Support Technician,Safelite,United States,Pomona,Mid senior,Onsite,"Desktop Support, Networking, Troubleshooting, Root Cause Analysis, Problem Resolution, Network Resolution, Patching, Cabling, Operating Instructions, Technical Documentation, EndUser Instruction, Telecommunication Support, Incident Reporting, Incident Management, Hardware and Software Training, Windows Image Deployment, Ticketing System, Incident Documentation, Complying with Policies and Standards, BreakFix Experience, Desktop Class Hardware, External Peripheral Devices, Audiovisual Equipment, Telecommunications Concepts, IP Phones, Wireless Headsets, Soft Phone Applications, A+ Certification, Team Player, Good Communication, Collaborative Worker, Flexible Hours, OnCall Availability, Call Center Experience, Service Desk Environment, Hardware Asset Management"
https://www.linkedin.com/jobs/view/hourly-supervisor-training-at-walmart-3780665343,Hourly Supervisor & Training,Walmart,United States,Glendale,Mid senior,Onsite,"Customer Interaction, Leadership, Team Management, Retail Merchandising, Inventory Management, Communication, Ability to take direction, Basic Math Skills, Retail Operations, English Language Learning"
https://www.linkedin.com/jobs/view/production-shift-supervisor-at-reynolds-consumer-products-3807072523,Production Shift Supervisor,Reynolds Consumer Products,United States,Kentucky,Mid senior,Onsite,
